question_id,predictive_entropy,lexical_similarity,semantic_entropy,num_clusters,responses,resp_log_probs,question
1082,0.0,0.0,0.0,0,"['The shape of the kidney in the picture is oval.', 'The kidney in the picture is oval.', 'The shape of the kidney in the picture is oval.', 'The shape of the kidney in the picture is oval.', 'The shape of the kidney in the picture is bean-shaped.', 'The kidney in the picture is bean-shaped.', 'The shape of the kidney in the picture is oval.', 'The kidneys in the image are oval-shaped.', 'The kidney in the picture appears to be bean-shaped.', 'The shape of the kidney in the picture is oval.', 'Oval.', 'The kidneys in the picture are bean-shaped.', 'The shape of the kidney in the picture is oval.', 'The shape of the kidney in the picture is bean-shaped.', 'The kidney in the image is bean-shaped.', 'The kidneys in the picture are bean-shaped.', 'The shape of the kidney in the picture is oval.', 'The kidney in the picture is bean-shaped.', 'The kidney in the picture has an oval shape.', 'The kidney in the picture has a bean shape.']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What is the shape of the kidney in the picture?
1083,0.0,0.0,0.0,0,"['The modality used to take this image is CT.', 'The modality used to take this image is CT.', 'CT scan', 'The modality used to take this image is CT.', 'The modality used to take this image is CT.', 'The modality used to take this image is CT.', 'CT', 'CT', 'CT', 'CT scan.', 'CT', 'The modality used to take this image is CT.', 'The modality used to take this image is CT.', 'The modality used to take this image is CT.', 'CT scan.', 'The modality used to take this image is CT.', 'CT', 'CT scan.', 'CT scan.', 'CT']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What modality is used to take this image?
1086,0.0,0.0,0.0,0,"['The largest organ in the picture is the liver.', 'The largest organ in the picture is the Liver.', 'Liver', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'Liver', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'Liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the Liver.', 'The largest organ in the picture is the liver.']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What is the largest organ in the picture?
109,0.0,0.0,0.0,0,"['The diseases included in the picture are Interstitial Lung Disease.', 'The image shows signs of interstitial lung disease, specifically a reticular pattern that is visible throughout both lung fields. This is characterized by a network of lines and small, irregular opacities.', 'The image shows signs of interstitial lung disease, possibly pulmonary fibrosis. The reticular pattern and ground-glass opacities are indicative of this condition.', 'The diseases included in the picture are Pulmonary Fibrosis.', 'The image shows signs of Interstitial Lung Disease.', 'The diseases included in the picture are interstitial lung disease (ILD) and pulmonary fibrosis.', 'The diseases included in the picture are Interstitial Lung Disease.', 'The image shows signs of Interstitial Lung Disease.', 'The diseases included in the picture are Interstitial Lung Disease.', 'The diseases included in the picture are Interstitial Lung Disease and Emphysema.', 'The diseases included in the picture are pulmonary fibrosis and lung cancer.', 'The diseases included in the picture are interstitial lung disease.', 'The image shows signs of interstitial lung disease, characterized by the increased markings and reticular pattern within the lungs.', 'This image shows diseases of the lungs, including Interstitial Lung Disease.', 'This image appears to show signs of Interstitial Lung Disease (ILD). The reticular pattern and ground-glass opacities visible in the lungs are characteristic of ILD.', 'Interstitial lung disease.', 'The diseases included in the picture are ground glass opacity and reticulation.', 'Based on the image, the diseases included in the picture are:', 'Interstitial lung disease.', 'The diseases included in the picture are Interstitial Lung Disease and Pulmonary Fibrosis.']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What diseases are included in the picture?
1092,0.0,0.0,0.0,0,"['The diseases included in the picture are Liver cyst.', ""Based on the image, here's my assessment:"", 'The image shows a liver lesion, possibly a cyst or tumor.', 'The diseases included in the picture are Hepatic cyst.', 'The diseases included in the picture are Liver cyst.', 'The image shows a liver lesion, likely a hepatic cyst.', 'The image shows a lesion in the liver. Therefore, the disease included in the picture is a liver lesion.', 'Based on the image, the diseases included in the picture are:', 'The image shows a disease of Liver Cyst.', 'The image shows a CT scan of the abdomen with a large, well-defined, low-density lesion in the liver. This is most likely a liver cyst.', 'The image shows a lesion in the liver. The diseases that could be included in the picture are: Liver cyst, Liver cancer.', 'The diseases included in the picture are Liver Cyst.', 'The diseases included in the picture are Liver cyst.', 'The diseases in the image are Liver cyst.', 'The diseases included in the picture are Liver cyst.', 'The diseases included in the picture are Liver cyst.', 'Based on the image, the main organ in the image is the liver. The image appears to show a large, well-defined, low-density lesion in the liver, which is likely a liver cyst.', 'The main organ in the image is the liver. The image shows a large, well-defined, low-density lesion in the right lobe of the liver, which is consistent with a liver cyst.', 'The image shows a CT scan of the abdomen. There is a large, well-defined, low-density lesion in the liver, which is most likely a liver cyst.', 'Based on the image, the modality used to take the image is CT scan.']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What diseases are included in the picture?
1096,0.0,0.0,0.0,0,"['The organ on the top of the body in this image is the liver.', 'Liver', 'The organ on the top of the body in this image is the liver.', 'The organ on the top of the body in this image is Liver.', 'The organ on the top of the body in this image is Liver.', 'The organ on the top of the body in this image is the liver.', 'The organ on the top of the body in this image is the liver.', 'The organ on the top of the body in this image is the liver.', 'The organ on the top of the body in this image is Liver.', 'The organ on the top of the body in this image is Liver.', 'The organ on the top of the body in this image is the Liver.', 'The organ on the top of the body in this image is the liver.', 'The organ on the top of the body in this image is the Liver.', 'Liver', 'The organ on the top of the body in this image is the liver.', 'The organ on the top of the body in this image is Liver.', 'The organ on the top of the body in this image is the Liver.', 'Liver', 'The organ on the top of the body in this image is the Liver.', 'The organ on the top of the body in this image is the liver.']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What is the organ on the top of the body in this image?
1097,0.0,0.0,0.0,0,"['The scanning plane of this image is Axial.', 'The scanning plane of this image is axial.', 'axial', 'The scanning plane of this image is axial.', 'The scanning plane of this image is axial.', 'Axial', 'Transverse.', 'Transverse.', 'axial', 'Axial', 'Axial', 'Transverse', 'The scanning plane of this image is axial.', 'axial', 'Transverse.', 'Axial', 'The scanning plane of this image is axial.', 'Axial', 'Transverse', 'Axial']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What is the scanning plane of this image?
1098,0.0,0.0,0.0,0,"['The organ that is black hole of the body is the Liver.', 'The black hole in the body is located in the Liver.', 'The black hole in the body is the Liver.', 'The organ with the black hole in the body is the liver.', 'The black hole of the body is the liver.', 'The organ that appears to contain the black hole is the liver.', 'Based on the image, the black hole in the liver is a liver cyst.', 'The organ is the Liver.', 'The black hole on the right side of the liver is likely a cyst.', 'The black hole organ in the body is the liver.', 'The black hole in the body is the liver.', 'The black hole in the body is the right lobe of the liver.', 'The black hole in the body is located in the liver.', 'The black hole in the body is the Liver.', 'The organ with the black hole of the body is the liver.', 'The black hole in the body is the liver.', 'The black hole in the body is in the liver.', 'The black hole of the body is the Liver.', 'The organ with the black hole in the body is the liver.', 'The black hole in the image is in the liver. So the answer is liver.']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What organ is the black hole of the body?
1099,0.0,0.0,0.0,0,"['CT', 'CT', 'CT', 'The modality used to take this image is CT.', 'CT', 'CT', 'CT', 'The modality used to take this image is CT.', 'CT', 'CT', 'The modality used to take this image is CT.', 'CT', 'The modality used to take this image is CT.', 'CT', 'CT', 'CT', 'The modality used to take this image is CT.', 'CT scan', 'CT', 'The modality used to take this image is CT.']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What modality is used to take this image?
1102,0.0,0.0,0.0,0,"['The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the Liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.', 'The largest organ in the picture is the liver.']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",What is the largest organ in the picture?
